candidate_id,accession,component,source_term,count,evidence,reuse_class,variation_axis
FC-05-69_146_3,69.146.3,cover shell,writing-surface lining,1,VISIBLE,parameterized recipe reuse,"A pale patterned lining laid into the inner face of the fall front, framed by a thin wooden lip. Pattern is a fine diagonal diamond lattice with red accents. Variation is field size and the tile pattern itself — a texture-and-inset recipe rather than a geometry part"
FC-05-69_146_3,69.146.3,moulding run,,"NOT DETERMINABLE (at least 12 distinct runs visible: cornice, plinth, 6 drawer-front surrounds, the fall front's stepped frame, reeded divider rails, and the pilaster reeding)",VISIBLE,shared profile or curve reuse,"profile section (three recur: a fine multi-reed run, a stepped ogee frame, and a plain ovolo lip) crossed with path length. Sectioning the profiles once and sweeping them along arbitrary rectangles covers essentially all of this object's linear detail"
FC-05-69_146_3,69.146.3,inlay path,line inlay / stringing,"6 bordered fields visible (5 drawer bands + the fall front panel), each edged by a continuous light stringing line",VISIBLE,parameterized recipe reuse,rectangle dimensions and inset from the field edge; single-line here rather than the baseline's paired linear-plus-circular inlay. Trivially retargeted to any panel or band
FC-05-69_146_3,69.146.3,repeated ornament master,marquetry blossom and leaf,NOT DETERMINABLE (dozens of instances of a small set of masters across 6 marquetry fields),VISIBLE,exact accepted donor reuse,"The scrolling field is built from roughly 3 masters: a many-petalled rose/peony blossom, a serrated leaf with an engraved midrib and red dot accents, and a connecting stem. Variation is instance rotation, scale, and packing density — the same masters fill both the narrow drawer bands and the tall fall front panel. This is the highest-leverage decoration asset on the object"
FC-05-69_146_3,69.146.3,repeated ornament master,carved roundel,"14 visible (4 in the upper block and 3 in the lower block, on each of the 2 front pilasters); rear stiles NOT DETERMINABLE",VISIBLE,exact accepted donor reuse,"A carved disc-within-a-ring set in a squarish block, repeated in vertical strings to interrupt the pilaster reeding. Variation is diameter and the count per string, which is what tunes the block length"
FC-05-69_146_3,69.146.3,repeated ornament master,ribbon lock cartouche,4 visible (top drawer plus the upper 3 lower drawers),VISIBLE,exact accepted donor reuse,An inlaid trefoil ribbon knot that frames each keyhole. Identical at all four positions. Variation is scale and whether it wraps a brass plate or a bare keyhole — a ready-made 'this opens' visual marker for any drawer asset
FC-05-69_146_3,69.146.3,repeated ornament master,inlaid urn; inlaid arcade,"2 (1 urn on the fall front panel, 1 arcade on the bottom drawer)",VISIBLE,genuinely bespoke component,"Both are one-off centrepiece masters: a fluted, footed urn from which the whole blossom field springs, and a low colonnaded arcade on a plinth used in place of a keyhole on the bottom drawer. Only real variation is scale; they are signature marks, not kit parts"
FC-05-69_146_3,69.146.3,back board,,NOT DETERMINABLE,NOT DETERMINABLE,parameterized recipe reuse,"No rear view exists in the record. Whether the back is a framed-and-panelled assembly matching the sides, tongue-and-groove boarding, or a plain flush board is entirely unresolved — this is the single largest evidence gap"
FC-06-69_146_2,69.146.2,top slab,marble top,1,VISIBLE,parameterized recipe reuse,"length, depth, thickness, overhang, edge profile (here a plain square arris, no moulded edge), material swap (marble/slate/wood)"
FC-06-69_146_2,69.146.2,crest/cornice,top moulding under the marble,"1 continuous run around front and both sides (front + left return VISIBLE, right return inferred by symmetry)",VISIBLE,shared profile or curve reuse,"run length, projection, profile section (here a shallow cavetto/ogee); the same swept section retargets to any case top"
FC-06-69_146_2,69.146.2,post,reeded corner pilaster/stile,"4 corner posts (2 front VISIBLE full height, 2 rear NOT DETERMINABLE)",PARTIALLY VISIBLE,parameterized recipe reuse,"height, square section, reed count and depth on the two exposed faces, position of the lower chamfer/taper where the square section transitions into the turned foot"
FC-06-69_146_2,69.146.2,post,interior vertical partition between drawer banks,"2 (1 VISIBLE in the drawers-out carcass view, 1 inferred by symmetry)",PARTIALLY VISIBLE,parameterized recipe reuse,"board width (case depth), height, offset from the case end - this offset alone sets the narrow-drawer bank width and is the single most retargetable parameter in the object"
FC-06-69_146_2,69.146.2,foot,turned foot,"4 (2 front VISIBLE, 2 rear NOT DETERMINABLE)",PARTIALLY VISIBLE,parameterized recipe reuse,"lathe profile - here a collar of fine ring-turnings over a flaring trumpet/bell and a disc pad; height, max diameter, ring count and pitch are all curve parameters"
FC-06-69_146_2,69.146.2,rail,drawer divider rail / front rail,4 full-width ebonized front rails VISIBLE (below the frieze drawer and below each of the three tiers); short intermediate rails behind them NOT DETERMINABLE,VISIBLE,parameterized recipe reuse,"length, height, and the reeded/moulded front edge profile; rails are tenoned into the corner posts and the interior partitions"
FC-06-69_146_2,69.146.2,moulding run,applied drawer-front surround and reeding,"NOT DETERMINABLE as discrete pieces - a stepped moulded surround frames every one of the 10 drawer fronts, and fine reeding runs on the posts, rails and plinth",VISIBLE,shared profile or curve reuse,"section profile and mitred run length; one profile serves drawer surrounds, side-panel frames and the plinth at different scales"
FC-06-69_146_2,69.146.2,plinth,base rail below the bottom drawer,"1 run across the front (left return VISIBLE, right and rear NOT DETERMINABLE)",PARTIALLY VISIBLE,parameterized recipe reuse,"height, setback, number of incised reed lines; scales directly with case width"
FC-06-69_146_2,69.146.2,panel frame,frame-and-panel case side / case back,"2 case-side frames (left VISIBLE outside and inside, right inferred by symmetry) + 1 case-back frame with at least one vertical muntin (VISIBLE from inside)",VISIBLE,assembly-grammar reuse,"stile/rail widths, number of muntins and therefore number of panel openings, groove depth; the grammar (stiles + rails + muntins + captured panels) is the reusable object, not the specific frame"
FC-06-69_146_2,69.146.2,floating panel,recessed panel,"1 per case side (left VISIBLE, right inferred) + at least 2 in the back (VISIBLE from inside); total NOT DETERMINABLE",VISIBLE,parameterized recipe reuse,"panel width/height driven by the frame opening; exterior side panels are moulded-edge and ebonized, interior/back panels are plain flat secondary wood - same solid, two finishes"
FC-06-69_146_2,69.146.2,back board,backboards,"1 assembly, frame-and-panel rather than butted boards; panel count NOT DETERMINABLE (at least 2 visible)",PARTIALLY VISIBLE,assembly-grammar reuse,"panel count across the width; the back is visible only from inside the empty carcass, never from outside"
FC-06-69_146_2,69.146.2,drawer front,drawer front,"10 - 1 full-width shallow frieze drawer, plus 3 tiers of (narrow left + wide centre + narrow right)",VISIBLE,parameterized recipe reuse,"width and height only; the narrow and wide fronts are the SAME recipe at two widths, with ornament that reflows rather than a different part"
FC-06-69_146_2,69.146.2,drawer side,drawer side,"20 inferred (2 per drawer); 2 VISIBLE on the removed frieze drawer, joined to the drawer back with through dovetails",PARTIALLY VISIBLE,parameterized recipe reuse,"length (case depth), height (drawer depth), dovetail pin count and spacing along the height"
FC-06-69_146_2,69.146.2,drawer bottom,drawer bottom,"10 inferred (1 per drawer); 1 VISIBLE on the removed frieze drawer, made of several boards running front-to-back",PARTIALLY VISIBLE,parameterized recipe reuse,"board count across the width, thickness, edge treatment where it enters the side groove"
FC-06-69_146_2,69.146.2,side board,drawer compartment divider,3 in the removed frieze drawer - 1 low longitudinal divider running the full drawer length plus 2 shaped transverse partitions notched to straddle it; other drawers NOT DETERMINABLE,VISIBLE,shared profile or curve reuse,the stepped/notched silhouette of the transverse partitions is a 2D profile that can be swept to any height; partition count and spacing along the longitudinal divider are free
FC-06-69_146_2,69.146.2,runner,drawer runner,"at least 6 VISIBLE (quarter-sawn strips screwed to the case sides and to both faces of the interior partition, one per drawer side per level); 20 inferred overall",VISIBLE,parameterized recipe reuse,"length (case depth), section, and the fixing pitch; note the runner strips are screwed on, not housed, so the recipe is a strip plus a screw pattern"
FC-06-69_146_2,69.146.2,guide,,"NOT DETERMINABLE - a second, thinner companion strip sits behind/above each runner at several levels but its function is not fully resolved in the available views",PARTIALLY VISIBLE,parameterized recipe reuse,length and standing height above the runner
FC-06-69_146_2,69.146.2,fixed stop,drawer stop,at least 2 VISIBLE (small stepped blocks glued to the top rear face of the front rails); 1 or 2 per drawer inferred,VISIBLE,parameterized recipe reuse,"block footprint and standing height - the height is what sets how proud the drawer front sits, so this is a tuning knob rather than a shape"
FC-06-69_146_2,69.146.2,handle,brass bail handle,"14 VISIBLE - 2 on the frieze drawer, 2 on each of the 3 wide drawers, 1 on each of the 6 narrow drawers",VISIBLE,exact accepted donor reuse,one master only: an angular squared bail on two trefoil/rosette posts. Bail width and post spacing are the only variables; the same hardware is used at every position including the narrow drawers
FC-06-69_146_2,69.146.2,lock/escutcheon,escutcheon and lock,"4 escutcheon plates VISIBLE (frieze drawer plus each of the 3 wide drawers); 1 lock body VISIBLE, half-mortised to the inside face of the removed drawer front; the 6 narrow drawers have no escutcheon",VISIBLE,exact accepted donor reuse,plate size - the frieze escutcheon is smaller than the three wide-drawer escutcheons; each sits inside an inlaid ring-and-bow cartouche that is itself a separate ornament master
FC-06-69_146_2,69.146.2,bracket,dentilled capital block at the pilaster head,"at least 3 VISIBLE (front face of both front corner posts, plus a return on the left side face); total NOT DETERMINABLE",PARTIALLY VISIBLE,parameterized recipe reuse,"number of stacked oval dentils, block height and projection; a single carved unit tiled vertically"
FC-06-69_146_2,69.146.2,inlay path,line inlay border,NOT DETERMINABLE as discrete paths - a fine double-line inlay band frames the marquetry field of every drawer front and the side frieze,VISIBLE,parameterized recipe reuse,"path length and corner radius; strictly rectangular here, unlike the baseline chair which also carries circular inlay"
FC-06-69_146_2,69.146.2,repeated ornament master,marquetry,"NOT DETERMINABLE as instances - a small closed set of masters (a flat rosette/chrysanthemum flower, a smaller bud, a pointed leaf, a curling tendril, a fleur-like base knot, and a ring-and-bow cartouche around each escutcheon) is scattered and mirrored across every field",VISIBLE,exact accepted donor reuse,"scatter density, mirror axis, and field aspect ratio - the narrow drawers use the same masters at lower count, so ornament retargets by re-scattering rather than by new art"
FC-06-69_146_2,69.146.2,shelf,case bottom board,"1 (VISIBLE as the floor of the empty carcass, boards running side to side); NOTE there are NO dust boards between drawer tiers - the back panels are continuous through the openings",VISIBLE,parameterized recipe reuse,"board count, width, depth"
FC-07-1999_79,1999.79,front leg,,4,VISIBLE,parameterized recipe reuse,"Square section, tapering to a small foot; each carries a reeded ankle cuff and a gilt toe block. Retarget by length, taper rate, cuff height, number of reeds, and whether the taper is on two faces or four. Confirmed in the leg-zone crops of DT4380, ADA3733 and ADA3036: exactly four front legs, at the two outer corners and at the two junctions where the end sections meet the centre section — the ce"
FC-07-1999_79,1999.79,rear leg/stile,,4 front corner stiles VISIBLE; rear members NOT DETERMINABLE,PARTIALLY VISIBLE,exact accepted donor reuse,"This is the baseline's continuous leg-and-stile grammar moved to the front plane: in the oblique view (ADA3036) the outer upright runs unbroken from the tapered foot, past the drawer, up to the acanthus capital under the cornice. Faces are reeded with a punched-dot band at each end. Retarget by total height, section, reed count, and where the capital block lands. No view shows the back of the case"
FC-07-1999_79,1999.79,post,,4,VISIBLE,parameterized recipe reuse,"Slender square-section sticks, one under each cantilevered étagère shelf (two per end bay), landing on the shelf below rather than on the carcass. This is the single most transferable idea in the object: a staggered shelf held by one thin stick. Retarget by stick section, length, and the horizontal offset of the shelf it carries."
FC-07-1999_79,1999.79,rail,,at least 8 VISIBLE on the front plane; total NOT DETERMINABLE,PARTIALLY VISIBLE,assembly-grammar reuse,"Countable on the front: two arched frieze rails (one per end bay), two rails above and two below the drawers, and the top and bottom rails of the centre section. Retarget by span, depth and whether the lower edge is straight, arched or scalloped. Side and rear rails are never shown."
FC-07-1999_79,1999.79,apron,,3 front spans VISIBLE; side returns PARTIALLY VISIBLE,VISIBLE,parameterized recipe reuse,"A scalloped lower rail carrying an applied gilt garland; the detail plates 265790 and APS2435 show the scallop edge is itself a pierced woven/basket band behind the swags. Retarget by span, scallop count and depth, and garland density. In the oblique view the garland turns the corner onto the end, so the recipe must support returns."
FC-07-1999_79,1999.79,panel frame,,"6 VISIBLE (2 lower panelled door leaves, 2 drawer fronts, 2 lower glazed door leaves) plus 3 upper glazed door frames",VISIBLE,exact accepted donor reuse,"Every framed front is the same idea: concentric stepped-and-reeded margins shrinking inward to a flat field. Retarget by number of concentric steps, reed pitch, and aspect ratio of the field. This one recipe dresses drawers and doors alike."
FC-07-1999_79,1999.79,floating panel,,"4 VISIBLE (2 lower door fields, 2 drawer front fields)",VISIBLE,parameterized recipe reuse,"Flat, flush, unornamented fields sitting inside the reeded margins; the paint/gilt speckle is the only surface event. Retarget by size and by whether the field is flat, fielded or glazed — swapping this one slot converts a blind door into a vitrine door."
FC-07-1999_79,1999.79,lattice bridge,glazing bar / muntin,4 VISIBLE (2 per narrow upper door),VISIBLE,shared profile or curve reuse,Detail crop z_hinge2 resolves this clearly: the narrow upper doors are NOT open shelving behind glass — each is a single leaf whose glass is divided by horizontal bars into three stacked bevelled panes. The bar is the same cross-member role as the baseline chair's lattice bridge. Retarget by number of divisions and by adding vertical members for a true lattice.
FC-07-1999_79,1999.79,door leaf,,"7 VISIBLE (3 upper glazed, 2 lower glazed, 2 lower panelled); 1 further glazed crest front whose opening action is NOT DETERMINABLE",VISIBLE,assembly-grammar reuse,"Three widths in play: wide single-pane bevelled (centre upper), narrow multi-pane bevelled (flanking upper and lower centre), and solid panelled (lower outer). Retarget by width, glazing/blind state, and hand of swing. The crest case carries a lock at the centre of its bottom rail, so its long glazed front is an opening leaf too, but no view shows how it is hung."
FC-07-1999_79,1999.79,lock/escutcheon,,"8 VISIBLE (1 crest front, 3 upper glazed doors, 4 lower doors)",VISIBLE,exact accepted donor reuse,"Small rectangular brass plate with a keyhole, screwed to the door stile — see z_hinge (two side by side at the upper left junction), z_lock2 and z_crestlock. One plate master, instanced eight times. Retarget by plate size and keyhole shape only. Every opening on this object is lockable, which is unusually useful."
FC-07-1999_79,1999.79,handle,,2,VISIBLE,exact accepted donor reuse,"Cast brass ring pull hanging from a fan/palmette backplate with a central boss (265790, APS2435, z_endbay). One per drawer. Retarget by ring diameter, backplate spread, and boss profile; the ring can swing, so it is also an animated part."
FC-07-1999_79,1999.79,drawer front,,2,VISIBLE,parameterized recipe reuse,"One long shallow drawer in each end section, directly under the open bay. Retarget by width and height; the reeded margin count scales with the front."
FC-07-1999_79,1999.79,drawer side,,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,Asserted because there are drawer fronts; no view shows a drawer open or removed. Retarget by depth and height.
FC-07-1999_79,1999.79,drawer bottom,,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,"Asserted, not seen. Retarget by panel size and thickness."
FC-07-1999_79,1999.79,runner,,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,Asserted because the drawers must slide; nothing in any view shows the carcass interior. Retarget by length and by side-hung vs bottom-run.
FC-07-1999_79,1999.79,guide,,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,"Asserted, not seen. Retarget by length."
FC-07-1999_79,1999.79,hinge leaf,,NOT DETERMINABLE,INFERRED FROM TYPE,exact accepted donor reuse,"Eight leaves are lockable and therefore hinged, but not one hinge is visible in any of the ten views — the brass plates flanking the door junctions are all keyhole escutcheons, not hinges. Hinges are presumably butt hinges on the inner face. Retarget by leaf size and knuckle count."
FC-07-1999_79,1999.79,shelf,,6 VISIBLE (2 cantilevered plus 1 fixed bay deck per end bay),VISIBLE,parameterized recipe reuse,"Thin slabs with a rounded front edge, set at staggered heights and staggered depths so the two bays mirror each other. Retarget by depth, width, height stagger and left/right hand. NOTE: no shelf is visible inside any glazed compartment — what reads as shelving in the narrow upper doors is glazing bars."
FC-07-1999_79,1999.79,crest/cornice,superstructure,2 cornice runs and 2 swept crest wings VISIBLE,VISIBLE,parameterized recipe reuse,"The main cornice runs the full 180 cm with a dentil course; above it sits a separate raised case with its own smaller cornice and dentil course, flanked by two mirrored ogee-swept shaped boards with reeded edge-lines following the curve. Retarget by the ogee control points, cornice projection and dentil pitch. This silhouette alone will carry a whole furniture family."
FC-07-1999_79,1999.79,moulding run,,"NOT DETERMINABLE (present on every framed opening, both cornices, and around every glass pane)",VISIBLE,shared profile or curve reuse,"Three distinct profiles resolve in the detail plates: a stepped multi-reed margin, a fine gilt astragal bead around glass, and the cornice bed mouldings. Retarget by sweeping the same profile along any path — this is the highest-leverage reuse in the object."
FC-07-1999_79,1999.79,bracket,arched spandrel,2 VISIBLE (one arched spandrel head per end bay),PARTIALLY VISIBLE,shared profile or curve reuse,"Plates 265791 and APS2434 show a semicircular arch cut into the flat frieze board below the cornice, with a small hollow at the springing where it dies into the pilaster capital. Whether it is cut from the solid or applied cannot be seen. Retarget by arch radius, springing height and opening width."
FC-07-1999_79,1999.79,repeated ornament master,carved and gilded festoon / anthemion / dentil,4 acanthus capitals VISIBLE; garland swag repeated approximately 10 times across the front; dentil blocks over 100; punched-dot bands on every stile,VISIBLE,exact accepted donor reuse,"Four master ornaments: (a) upright acanthus/anthemion capital, (b) husk-and-laurel swag with an anthemion drop at each junction, (c) dentil block, (d) drilled dot. All are instanced along paths. Retarget by instance pitch, scale ramp along the run, and swag sag depth. This is the direct analogue of the baseline chair's repeated botanical marquetry element, executed in carving rather than veneer."
FC-07-1999_79,1999.79,inlay path,"painted and gilded line-work — the medium field states painted and gilded surface, not inlay","NOT DETERMINABLE (runs on every stile, margin and cornice)",VISIBLE,shared profile or curve reuse,"The linear decorative paths of the baseline chair reappear here as painted/gilt striping and reeding rather than let-in stringing. Geometrically identical slot: a curve plus a width plus a material. Retarget by path, stripe width and gap. No circular inlay of the baseline kind appears anywhere on this object."
FC-07-1999_79,1999.79,cover shell,silk velvet,NOT DETERMINABLE (lines every case interior seen),VISIBLE,parameterized recipe reuse,"Deep red silk velvet lining the crest case, the three upper glazed compartments, the two lower glazed compartments and the backs of both open end bays. Flat lining — there is no padding mass, no webbing and no trim path anywhere, so the baseline chair's upholstery stack collapses here to a single cover layer over a board. Retarget by colour, sheen and which faces get lined."
FC-07-1999_79,1999.79,back board,,NOT DETERMINABLE,PARTIALLY VISIBLE,parameterized recipe reuse,Only the velvet face of the backing is visible; the board behind it is asserted. Retarget by panel size and by whether it is a single board or framed. No rear view exists to show how the back is built or fixed.
FC-07-1999_79,1999.79,side board,,NOT DETERMINABLE,NOT DETERMINABLE,parameterized recipe reuse,"The oblique view ADA3036 is still nearly frontal, and it cannot be resolved whether the open end bays are closed, open or glazed at their outer sides, nor how the crest case's glazed ends are framed. This is the single biggest hole in the evidence."
FC-07-1999_79,1999.79,top slab,,NOT DETERMINABLE,PARTIALLY VISIBLE,parameterized recipe reuse,"The main cornice presents a flat top ledge to left and right of the raised crest case, and the crest case has its own top; neither top surface is photographed from above. Retarget by overhang and edge profile."
FC-07-1999_79,1999.79,foot,,4,VISIBLE,exact accepted donor reuse,"A short gilt block below a reeded cuff at the bottom of each tapered leg (z_bottom, APS2435). No castors are present. Retarget by block height and cuff reed count."
FC-07-1999_79,1999.79,brace,,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,"A 180 cm wide case standing on four unstretchered tapered legs needs corner blocking behind the leg-stiles; none is visible. Asserted only. Note that no stretcher of any kind appears in any view — the lower frame is entirely unstretchered, unlike the baseline chair."
FC-08-69_140ab,"69.140a, b",post,,4,VISIBLE,parameterized recipe reuse,"Height, square-section width, flute count on the face (3 here), presence/diameter of the carved roundel at the head, and whether the post projects above the cornice. One continuous ebonized member runs from the finial cap to the floor at every corner - confirmed in the rear view where the same black post is unbroken past both case seams."
FC-08-69_140ab,"69.140a, b",foot,,4,VISIBLE,parameterized recipe reuse,"Splay angle, length below the plinth, toe radius. This is the lower terminal of the post, not a separate turned or bracket foot: plain, slightly canted outward, with a rounded pad toe. Rear feet show floor wear. Whether it is glued-on or integral is not resolvable under the ebonizing."
FC-08-69_140ab,"69.140a, b",bracket,,"6 (2 on the front, 2 on each side, 0 at the rear)",VISIBLE,exact accepted donor reuse,"One shaped ogee spur master, mirrored. Varies only by mirroring and by the height of the plinth it springs to. The rear face deliberately omits them - a cheap, honest asymmetry worth preserving."
FC-08-69_140ab,"69.140a, b",bracket,brass garment hook (our descriptor; the record does not name it),4,VISIBLE,shared profile or curve reuse,"Two distinct hook types are present: a double-scroll forward-projecting hook on each interior side board (2), and a flatter vertical hook on each back muntin (2). Varies by arm count, projection, and backplate size."
FC-08-69_140ab,"69.140a, b",crest/cornice,cornice,1 (a single run mitred around front and both sides),VISIBLE,parameterized recipe reuse,"Stack depth and fillet count of the moulding, and overall projection. Here it is a shallow stepped fillet stack sitting directly on the frieze rail and dying into the posts."
FC-08-69_140ab,"69.140a, b",rail,,"9 visible (3 frieze rails - front and two sides; 1 rail above the drawers; 3 plinth rails; 2 back-frame rails, top and bottom). Internal dust/drawer rails NOT DETERMINABLE",VISIBLE,parameterized recipe reuse,"Length, height, and which decorative treatment is applied to the face - the frieze rails carry marquetry, the plinth rails carry a reeded band, the back rails are plain secondary cherry."
FC-08-69_140ab,"69.140a, b",panel frame,,"7 visible (2 door frames, 2 upper side surrounds, 2 lower side surrounds, 1 back frame)",PARTIALLY VISIBLE,parameterized recipe reuse,"Aperture proportion, moulding profile on the inner edge, and number of divisions. The back frame divides into three; the show frames into one. Whether the case sides are true frame-and-panel or solid boards with applied mouldings cannot be settled - the interior faces read as flat boards."
FC-08-69_140ab,"69.140a, b",floating panel,,"9 visible (2 door panels, 2 upper side panels, 2 lower side panels, 3 back panels)",VISIBLE,parameterized recipe reuse,"This is the single highest-leverage part. The show-panel recipe is one thing repeated: an arched (round-shouldered) head defined by an applied astragal with small carved spandrel leaves, a fine stringing border tracing the whole field, two reeded cross-bands dividing the field into three zones, and a graded blossom scatter. Varies by field width/height, arch radius, number and position of the reed"
FC-08-69_140ab,"69.140a, b",moulding run,,5 distinct profiles visible; total run count NOT DETERMINABLE,VISIBLE,shared profile or curve reuse,"Profiles seen: (1) stepped cornice fillet stack; (2) post fluting, 3 flutes; (3) a reeded band of 4-5 parallel grooves reused on the plinth, above and below each drawer front, and as the cross-bands inside every show panel; (4) the door/side frame ovolo-and-cove step; (5) the panel astragal with the arched head. Varies by groove count, groove pitch, and run length only."
FC-08-69_140ab,"69.140a, b",door leaf,,2,VISIBLE,assembly-grammar reuse,"Leaf width, hand (left/right), and which leaf carries the lock. The right leaf takes the escutcheon; the left carries the meeting astragal. Both faces are worked - the arched field is legible from the inside as well, so the leaf is not a one-sided slab."
FC-08-69_140ab,"69.140a, b",drawer front,,2,VISIBLE,parameterized recipe reuse,"Width, and handle count (2 each here). Layer stack is fixed: reeded band top, inlaid field with a single stringing border and a dense blossom scatter, reeded band bottom. Set flush in the opening, separated by a reeded divider stile."
FC-08-69_140ab,"69.140a, b",drawer side,,"NOT DETERMINABLE (4 inferred, 2 per drawer)",INFERRED FROM TYPE,parameterized recipe reuse,"Length, height, and joint type at the front. No drawer was removed for any of the ten views, so dovetail form and secondary wood are unrecorded."
FC-08-69_140ab,"69.140a, b",drawer bottom,,NOT DETERMINABLE (2 inferred),INFERRED FROM TYPE,parameterized recipe reuse,"Panel size, grain direction, and whether it is a single board or two with a muntin."
FC-08-69_140ab,"69.140a, b",runner,,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,Length and section. Asserted because the drawers are full-width and must ride on something; nothing in any view shows them.
FC-08-69_140ab,"69.140a, b",guide,,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,"Length and section; a centre guide is likely given the reeded divider between the two drawers, but that is inference on inference."
FC-08-69_140ab,"69.140a, b",fixed stop,,NOT DETERMINABLE,INFERRED FROM TYPE,parameterized recipe reuse,Position and thickness. Required because both drawer fronts sit dead flush with the plinth framing.
FC-08-69_140ab,"69.140a, b",hinge leaf,,"2 visible (lower, one per door, screwed to the case bottom at each front corner); upper pair NOT DETERMINABLE",PARTIALLY VISIBLE,exact accepted donor reuse,"Plate outline and screw count. This is a shaped brass pivot plate let into the case floor, not a butt hinge - the doors swing on a pin, not on knuckles. A row of screws under the frieze suggests the mating upper plates but does not show them."
FC-08-69_140ab,"69.140a, b",pintle,,2 visible (lower); upper pair NOT DETERMINABLE,PARTIALLY VISIBLE,exact accepted donor reuse,Pin diameter and projection. The pin stands proud of the brass plate at each lower front corner of the opening.
FC-08-69_140ab,"69.140a, b",handle,,"4 bail handles (2 per drawer), each with 2 backplates = 8 backplates",VISIBLE,exact accepted donor reuse,"Bail span and rod diameter. The master is fixed: a quatrefoil rosette backplate on 4 screws with a swivel loop, and a trapezoidal bail with three ring-turned collars (two near the shoulders, one at centre). A direct donor to any Herter-family drawer."
FC-08-69_140ab,"69.140a, b",lock/escutcheon,,"1 escutcheon visible, on the right door leaf; lock body NOT DETERMINABLE. No drawer locks visible",PARTIALLY VISIBLE,exact accepted donor reuse,"Plate length and keyhole size. A small brass plate with rounded ends and two incised double bands, on two screws. Only one lock on the whole object - the left leaf is held by the right."
FC-08-69_140ab,"69.140a, b",back board,,2 visible (one plain board at cornice level behind the frieze; one wide screwed board closing the drawer case),VISIBLE,parameterized recipe reuse,"Board width/height and the screw pattern. Both are plain cherry, unfinished-grade, applied with slotted screws - roughly 5 across the lower edge and 3 down each stile on the drawer-case board."
FC-08-69_140ab,"69.140a, b",side board,,2,PARTIALLY VISIBLE,parameterized recipe reuse,"Board thickness and height. Seen only from inside, where each reads as a flat cherry face carrying one hook; the exterior of the same wall reads as a moulded framed panel. Which of the two constructions is real is not resolvable from these views."
FC-08-69_140ab,"69.140a, b",shelf,case bottom / floor of the hanging compartment,1,VISIBLE,parameterized recipe reuse,"Depth and width; here it is a full-depth slab with an incised line border and a front-to-back cover strip over the centre joint, dividing the hanging space from the drawer case. No other shelves and no hanging rail are present - this is a hooks-only wardrobe."
FC-08-69_140ab,"69.140a, b",top slab,,1,PARTIALLY VISIBLE,parameterized recipe reuse,"Overhang and edge treatment. Only its front and rear edges are recorded - no view looks down on the object, so the top surface is unphotographed."
FC-08-69_140ab,"69.140a, b",plinth,,1 (a 3-sided run; the rear is a plain rail),VISIBLE,parameterized recipe reuse,"Height, groove count in the reeded band, and whether the rear face is decorated. Drives the whole ground line of the piece."
FC-08-69_140ab,"69.140a, b",finial,,4,VISIBLE,exact accepted donor reuse,"Cap height and skirt flute count. A rectangular block with a domed top and a carved fluted skirt, sitting on each post above the cornice - reads as a stylised capital. Instantly recognisable as the Herter corner-post signature."
FC-08-69_140ab,"69.140a, b",inlay path,line inlay / stringing,"At least 11 closed stringing paths visible (2 door fields, 2 upper side fields, 2 lower side fields, 2 drawer fronts, 3 frieze bands), plus 4 cusped cartouche outlines",VISIBLE,shared profile or curve reuse,"Path outline (plain rectangle vs the cusped cartouche silhouette), corner radius, and inset from the field edge. The line weight is constant everywhere - a single fine light-wood string. Purely linear and therefore trivially retargetable to any panel size."
FC-08-69_140ab,"69.140a, b",repeated ornament master,marquetry,3 masters visible (chrysanthemum rosette in at least 3 diameters; trefoil leaf sprig on a curling stem; single heart-leaf bud). Instance count NOT DETERMINABLE - several hundred,VISIBLE,exact accepted donor reuse,"Diameter, rotation, and above all SCATTER DENSITY. The placement is not random: every field is a graded fall - dense at the top, thinning downward, with the lower third left empty on the tall door and side panels, while the short drawer and frieze bands run at even high density throughout. Density gradient, field bounds, and rotation jitter are the three parameters; the cartouches use the same mas"
FC-08-2019_59,2019.59,post,,4,PARTIALLY VISIBLE,parameterized recipe reuse,"height, section thickness, whether the face is left plain or receives an applied pilaster; front pair is masked on the facade by the applied pilaster strip and only readable at the corner in the 3/4 views (alt3, alt10, alt11)"
FC-08-2019_59,2019.59,rail,,6 visible (front rail above and below the door opening; top and bottom rail on each case side),VISIBLE,parameterized recipe reuse,"length, width, and how many panel openings the rail spans; this is the generic frame-member recipe"
FC-08-2019_59,2019.59,panel frame,,2 (one per case side),VISIBLE,assembly-grammar reuse,"panel count per side (this object uses a single large opening; the same grammar yields 2-up or 3-up stacked openings), frame width, peg pattern"
FC-08-2019_59,2019.59,floating panel,,"4 visible (1 large panel per case side, 1 large raised panel per door leaf)",VISIBLE,parameterized recipe reuse,"aspect ratio, bevel/fielding depth, whether the raised field is rectangular or shouldered; door panels here are strongly fielded, side panels nearly flat"
